IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
142.251.140.97,443,192.168.20.101,42908,UDP,38,29559,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,38124,192.178.204.132,443,UDP,32,23098,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,41484,192.178.204.132,443,TCP,45,20184,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.209.46,443,192.168.20.101,44288,UDP,30,20894,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.46,443,192.168.20.101,48472,TCP,57,20630,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,44513,216.58.209.34,443,UDP,45,33169,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45568,216.58.209.34,443,TCP,35,13287,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,43052,216.58.209.34,443,UDP,28,27556,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45570,216.58.209.34,443,TCP,32,11712,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
18.65.64.6,443,192.168.20.101,43422,TCP,51,21382,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
142.251.209.34,443,192.168.20.101,42307,UDP,57,41628,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,38134,216.58.209.34,443,UDP,37,25812,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.250.180.161,443,192.168.20.101,48746,UDP,37,25912,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
172.66.154.88,443,192.168.20.101,40220,TCP,29,12284,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
18.196.102.40,443,192.168.20.101,37448,TCP,44,17654,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
104.18.27.193,443,192.168.20.101,47908,TCP,52,33675,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
185.89.211.116,443,192.168.20.101,43884,TCP,35,16352,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
103.231.98.105,443,192.168.20.101,39178,TCP,52,28151,N/A | N/A,N/A | N/A,N/A | N/A,PubMatic-AP-SG,IP Privato/Riservato
173.194.217.120,443,192.168.20.101,38503,UDP,29,19392,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.101,46308,UDP,27,25798,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
173.194.217.120,443,192.168.20.101,48602,TCP,19,8185,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,49282,216.58.204.138,443,TCP,44,20404,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.20.40.222,443,192.168.20.101,47446,TCP,30,12129,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,37462,23.60.189.41,443,TCP,17,3454,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AKAMAI
104.18.24.18,443,192.168.20.101,46086,TCP,19,7321,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
15.197.193.217,443,192.168.20.101,37172,TCP,40,14044,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,41873,35.244.159.8,443,UDP,30,22602,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE-CLOUD
151.101.1.108,443,192.168.20.101,38450,TCP,23,7963,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.101,43570,87.248.119.252,443,TCP,34,13400,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,YAHOONET
164.132.25.180,443,192.168.20.101,39004,TCP,38,13679,N/A | N/A,N/A | N/A,N/A | N/A,OVH_306761890,IP Privato/Riservato
192.168.20.101,49916,37.157.2.14,443,TCP,32,11698,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,ADFORM-NET
185.89.210.212,443,192.168.20.101,39422,TCP,34,13412,N/A | N/A,N/A | N/A,N/A | N/A,EUADNEXUS-FR-IB-2,IP Privato/Riservato
192.168.20.101,44570,3.79.60.157,443,TCP,33,9103,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
188.40.16.220,443,192.168.20.101,44424,TCP,27,8265,N/A | N/A,N/A | N/A,N/A | N/A,HOS-2011199,IP Privato/Riservato
142.251.209.34,443,192.168.20.101,41839,UDP,32,25409,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.101,44430,TCP,31,8992,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,45644,51.75.86.98,443,TCP,25,4968,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH-DEDICATED-FO
192.168.20.101,40656,34.1.242.226,443,TCP,31,8271,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGL-2
185.184.8.90,443,192.168.20.101,43884,TCP,31,10341,N/A | N/A,N/A | N/A,N/A | N/A,NL-RTBHOUSE-20170825,IP Privato/Riservato
192.168.20.101,41232,67.202.105.24,443,TCP,32,11989,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,STEADFAST-3
173.194.69.188,5228,192.168.20.101,40802,TCP,6,1870,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,47242,192.178.202.94,443,UDP,38,23115,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,44908,192.178.202.94,443,UDP,43,29337,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,46438,192.178.202.94,443,TCP,66,25291,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
